學號,性別,學籍班(簡稱),入學年,入學月,入學身分,入學方式,名額區分,部別,學制,系科,通訊郵遞區號,戶籍郵遞區號,畢業方式,畢業年月,畢業學校,畢業科系,是否新住民二代
10818***,女,企管108信,108,8,一般生,獨招,外加,日間部,雙軌四技,日間部大學部四年制企業管理系,404,404,畢業,10806,新社高中,資料處理科,否
10818***,女,企管108信,108,8,一般生,獨招,外加,日間部,雙軌四技,日間部大學部四年制企業管理系,404,313,畢業,10806,新社高中,資料處理科,否
10818***,女,企管108信,108,8,一般生,獨招,外加,日間部,雙軌四技,日間部大學部四年制企業管理系,427,427,結業,10806,新民高中,商業經營科,否
10825***,男,夜創設108忠,108,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,420,420,畢業,10706,臺中市_私立宜寧高中,日間部_電子商務科,否
10821***,男,夜國貿108忠,108,9,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制國際貿易系,423,423,畢業,10506,玉山高中,資料處理科,否
10821***,女,夜企管108忠,108,9,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制企業管理系,406,406,畢業,10806,明台高中,餐飲管理科,否
10822***,女,夜行銷108孝,108,9,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制行銷與流通管理系,407,407,畢業,10806,臺中市_私立新民高中,日間部_國際貿易科,否
10825***,男,夜創設108孝,108,9,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,411,411,結業,10806,慈明高中,廣告設計科,否
10821***,男,夜財金108忠,108,9,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制財務金融系,407,407,畢業,10806,臺中市_私立葳格高中,日間部_餐飲管理科,否
10826***,男,夜工設108忠,108,9,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制電腦輔助工業設計系,428,428,畢業,10606,臺中市_市立臺中高工,夜間部_電子科,否
10824***,男,夜應英108忠,108,9,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,408,408,畢業,10306,臺中市_市立西苑高中,普通科,否
10919***,女,財金碩109,109,8,一般生,獨招,內含,日間部,研究所,財務金融系研究所,406,406,畢業,10806,國立臺中科技大學,國際貿易與經營系,否
10919***,女,財金碩109,109,8,一般生,獨招,內含,日間部,研究所,財務金融系研究所,500,500,畢業,10906,國立臺中科技大學,應用商學系,否
10919***,男,財金碩109,109,8,一般生,推薦甄選,內含,日間部,研究所,財務金融系研究所,408,408,畢業,10901,僑光科技大學,企業管理系,否
10829***,女,夜旅展108忠,109,8,一般生,轉學,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,406,406,,,國立澎湖科技大學,觀光(與)休閒事業管理學系,否
10829***,女,夜觀光108孝,109,8,一般生,轉學,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,412,412,,,建國科技大學,美容(流行)(造型)(設計)學系,否
10829***,女,夜行銷108孝,109,8,一般生,轉學,內含,夜間部,進修部大學部四年制,進修部大學部四年制行銷與流通管理系,406,406,,,南開科技大學,休閒(事業)管理學系,否
10829***,女,夜企管108忠,109,8,一般生,轉學,內含,夜間部,進修部大學部四年制,進修部大學部四年制企業管理系,826,826,,,僑光科技大學,企業管理學系,否
10729***,男,夜國貿107忠,109,8,一般生,轉學,內含,夜間部,進修部大學部四年制,進修部大學部四年制國際貿易系,433,433,,,僑光科技大學,國際貿易(暨商務)(營運)學系,否
10829***,男,夜應英108忠,109,8,一般生,轉學,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,326,326,,,健行科技大學,(計量)(數量)財務金融學系,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,,406,肄業,10906,臺中市_私立宜寧高中,日間部_普通科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,406,406,畢業,10906,臺中市_市立臺中高工,夜間部_汽車修護科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,407,407,畢業,10906,臺中市_市立沙鹿高工,日間部_化工科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,400,400,畢業,10006,南投縣_國立埔里高工,日間部_電機科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,,406,畢業,10806,臺中市_私立慈明高中,日間部_廣告設計科,否
10925***,女,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,406,406,畢業,10906,臺中市_私立大明高中,日間部_廣告設計科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,,500,畢業,10806,南投縣_私立同德家商,日間部_汽車修護科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,510,510,畢業,10906,彰化縣_國立北斗家商,日間部_商業經營科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,406,406,畢業,10906,臺中市_國立興大附農,夜間部_餐飲管理科,否
10925***,女,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,50056,50056,肄業,10706,彰化縣_私立大慶商工,日間部_多媒體動畫科,是
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,411,411,畢業,10906,臺中市_私立青年高中,日間部_廣告設計科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,,406,畢業,10906,臺中市_私立青年高中,日間部_廣告設計科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,,358,畢業,10906,苗栗縣_私立龍德家商,日間部_餐飲管理科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,420,420,畢業,10906,臺中市_私立新民高中,日間部_資訊科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,,358,畢業,10906,苗栗縣_私立龍德家商,日間部_餐飲管理科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,,407,畢業,10906,臺中市_私立明德高中,夜間部_餐飲管理科,否
10925***,男,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,406,406,畢業,10906,臺中市_私立明德高中,日間部_多媒體設計科,否
10925***,女,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,,411,畢業,10906,臺中市_私立明台高中,日間部_美容科,否
10925***,男,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,,242,畢業,10406,新北市_私立穀保家商,日間部_餐飲管理科,否
10925***,男,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,427,427,畢業,10906,臺中市_私立大明高中,日間部_資訊科,否
10925***,男,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,407,407,畢業,10206,臺中市_私立僑泰高中,夜間部_廣告設計科,否
10925***,女,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,406,406,畢業,10906,臺中市_私立僑泰高中,日間部_多媒體設計科,否
10925***,男,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,411,411,畢業,10806,臺中市_私立大明高中,日間部_水電技術科,否
10925***,男,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,400,400,畢業,10906,臺中市_私立大明高中,日間部_美工科,否
10925***,男,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,406,406,畢業,10906,臺中市_私立明德高中,日間部_多媒體設計科,否
10925***,男,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,01,406,畢業,10906,臺中市_私立明德高中,日間部_廣告設計科,否
10925***,男,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,420,420,肄業,10906,國立台中科技大學（五專）,保險金融管理科,否
10925***,男,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,423,423,畢業,10906,臺中市_私立青年高中,日間部_水電技術科,否
10925***,女,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,428,428,畢業,10906,臺中市_私立明台高中,日間部_美容科,否
10925***,女,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,434,434,畢業,10906,臺中市_私立慈明高中,日間部_餐飲管理科,否
10925***,男,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,,427,畢業,10806,臺中市_私立新民高中,夜間部_應用外語科(日文組),否
10925***,男,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,427,427,畢業,10806,臺中市_市立豐原高商,日間部_商業經營科,否
10925***,男,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,,406,肄業,10906,臺中市_私立新民高中,日間部_國際貿易科,否
10925***,男,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,404,404,畢業,10806,臺中市_私立新民高中,日間部_資訊科,否
10925***,女,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,407,600,畢業,10606,嘉義市_國立華南高商,日間部_廣告設計科,否
10925***,女,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,428,428,畢業,10406,臺中市_私立玉山高中,日間部_美容科,否
10925***,男,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,427,427,畢業,10906,臺中市_私立慈明高中,日間部_餐飲管理科,否
10925***,女,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,404,404,畢業,10706,桃園市_桃園市啟英高中,日間部_應用外語科(日文組),否
10925***,女,夜創設109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,433,433,畢業,10706,臺中市_私立嘉陽高中,日間部_餐飲管理科,否
10925***,女,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,,545,畢業,10906,南投縣_國立仁愛高農,日間部_家政科,否
10925***,女,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,433,433,畢業,10706,臺中市_私立僑泰高中,日間部_美顏技術科,否
10925***,女,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,406,406,畢業,10906,臺中市_私立大明高中,日間部_美工科,否
10925***,女,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,,542,畢業,10906,臺中市_私立青年高中,日間部_觀光事業科,否
10925***,女,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,407,407,畢業,10906,臺中市_私立大明高中,日間部_美工科,否
10925***,女,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,402,402,畢業,10906,苗栗縣_私立中興商工,日間部_餐飲技術科,否
10925***,女,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,337,337,畢業,10806,桃園市_桃園市振聲高中,夜間部_廣告設計科,否
10925***,男,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,540,540,畢業,10606,南投縣_國立水里商工,日間部_普通科,否
10925***,男,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,,428,畢業,10906,臺中市_市立臺中家商,日間部_流行服飾科,否
10925***,男,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,424,424,畢業,10906,臺中市_私立大明高中,日間部_美工科,否
10925***,男,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,428,428,畢業,10906,臺中市_私立大明高中,日間部_美工科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,429,429,肄業,10906,臺中市_私立弘文高中,日間部_普通科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,421,421,畢業,10506,臺中市_私立明台高中,日間部_室內設計科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,406,406,畢業,10706,臺中市_私立宜寧高中,日間部_資訊科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,404,404,肄業,10906,臺中市_私立新民高中,日間部_資訊科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,505,505,畢業,10906,彰化縣_國立二林工商,日間部_資料處理科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,,428,肄業,10906,臺中市_私立宜寧高中,日間部_資訊科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,514,514,畢業,10906,彰化縣_國立二林工商,夜間部_資料處理科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,407,407,肄業,10906,臺中市_私立宜寧高中,日間部_資訊科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,420,420,畢業,10906,臺中市_財團法人光華高工,日間部_電機科,否
10925***,女,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,406,406,畢業,10906,臺中市_私立新民高中,日間部_資訊科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,,407,畢業,10906,臺中市_財團法人光華高工,日間部_電子科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,350,350,畢業,10906,苗栗縣_私立中興商工,餐飲管理科,否
10925***,女,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,406,406,畢業,10906,臺中市_私立青年高中,日間部_觀光事業科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,,406,畢業,10906,臺中市_私立青年高中,日間部_觀光事業科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,401,401,畢業,10906,臺中市_私立新民高中,日間部_資訊科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,407,407,畢業,10906,臺中市_私立慈明高中,日間部_餐飲管理科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,,406,畢業,10906,臺中市_私立宜寧高中,日間部_電機科,否
10925***,男,夜資科109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,406,406,畢業,10706,臺中市_私立新民高中,夜間部_多媒體動畫科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,433,434,畢業,10906,臺中市_私立致用高中,日間部_電子科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,540,540,畢業,10206,南投縣_國立仁愛高農,日間部_園藝科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,406,406,畢業,10906,臺中市_私立新民高中,日間部_資訊科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,633,633,肄業,10906,雲林縣_國立土庫商工,日間部_商業經營科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,,407,畢業,10606,臺中市_私立明台高中,夜間部_餐飲管理科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,411,411,畢業,10706,臺中市_私立青年高中,日間部_水電技術科,否
10925***,女,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,434,432,畢業,9706,臺中市_私立嘉陽高中,日間部_資料處理科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,,542,畢業,10606,南投縣_國立草屯商工,日間部_商業經營科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,428,428,畢業,10406,臺中市_市立東勢高工,日間部_電機科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,,510,畢業,10906,彰化縣_私立大慶商工,日間部_多媒體動畫科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,428,428,畢業,10906,臺中市_私立明台高中,日間部_烘焙食品科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,428,428,畢業,10906,臺中市_私立宜寧高中,日間部_電機科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,434,434,肄業,10906,臺中市_私立宜寧高中,日間部_資訊科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,428,428,肄業,10906,臺中市_私立宜寧高中,日間部_資訊科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,408,408,畢業,10806,臺中市_市立沙鹿高工,日間部_資訊科,否
10923***,女,夜觀光109忠,109,8,原住民,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,406,406,畢業,10906,臺中市_私立慈明高中,日間部_觀光事業科,否
10923***,男,夜觀光109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,407,407,畢業,10906,臺中市_私立宜寧高中,日間部_觀光事業科,否
10923***,男,夜觀光109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制觀光與休閒事業管理系,407,407,肄業,10906,臺中市_私立宜寧高中,日間部_觀光事業科,否
10922***,女,夜財法109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制財經法律系,,406,畢業,10706,臺中市_私立弘文高中,日間部_普通科,否
10922***,女,夜行銷109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制行銷與流通管理系,427,220,肄業,10606,耕莘健康管理專科學校(五專),日間部_護理科,否
10921***,男,夜國貿109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制國際貿易系,,428,畢業,10806,臺中市_私立新民高中,日間部_資訊科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,404,404,肄業,10906,臺中市_私立新民高中,普通科,否
10922***,男,夜行銷109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制行銷與流通管理系,,404,畢業,10906,臺中市_私立僑泰高中,日間部_汽車科,否
10923***,男,夜餐管109仁,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制餐飲管理系,,407,畢業,10906,臺中市_私立嘉陽高中,日間部_飛機修護科,否
10923***,女,夜餐管109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制餐飲管理系,421,421,畢業,10906,臺中市_私立慈明高中,日間部_餐飲管理科,否
10923***,男,夜餐管109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制餐飲管理系,,401,畢業,10906,臺中市_國立興大附農,夜間部_餐飲管理科,否
10923***,女,夜餐管109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制餐飲管理系,,407,畢業,10906,臺中市_私立明台高中,日間部_餐飲技術科,否
10922***,女,夜財法109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制財經法律系,600,600,畢業,10806,嘉義市_私立興華高中,日間部_應用外語科(英文組),否
10922***,男,夜行銷109孝,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制行銷與流通管理系,420,420,畢業,10606,臺中市_國立興大附農,日間部_園藝科,否
10925***,男,夜多遊109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制多媒體與遊戲設計系,,606,畢業,10906,臺南市_國立白河商工,日間部_機械科,否
10925***,女,夜創設109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制生活創意設計系,,401,畢業,10906,臺中市_私立明德高中,日間部_廣告設計科,否
10925***,男,夜資科109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制資訊科技系,428,428,畢業,10906,臺中市_私立宜寧高中,日間部_資料處理科,否
10924***,女,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,412,412,畢業,10806,臺中市_私立青年高中,日間部_觀光事業科,否
10924***,男,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,407,407,畢業,10806,臺中市_私立宜寧高中,日間部_電機科,否
10924***,男,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,437,437,畢業,10506,臺中市_私立致用高中,日間部_普通科,否
10924***,男,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,,428,畢業,10906,臺中市_私立宜寧高中,日間部_電機科,否
10924***,女,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,,404,肄業,10906,臺中市_私立新民高中,日間部_應用外語科(日文組),否
10924***,男,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,,414,畢業,10906,臺中市_私立僑泰高中,夜間部_觀光事業科,是
10924***,女,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,404,404,畢業,10506,臺中市_私立僑泰高中,日間部_美容科,否
10924***,女,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,412,412,畢業,10606,臺中市_私立明德高中,日間部_美容科,否
10924***,男,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,,429,畢業,10606,臺中市_私立新民高中,夜間部_應用外語科(英文組),否
10924***,女,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,407,407,畢業,10806,臺中市_私立宜寧高中,日間部_應用外語科(英文組),否
10924***,男,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,406,406,畢業,10906,臺中市_市立沙鹿高工,日間部_汽車科,否
10924***,女,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,350,350,畢業,10906,苗栗縣_私立君毅高中,日間部_餐飲管理科,否
10924***,男,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,434,434,畢業,10206,臺中市_私立嘉陽高中,日間部_航空電子科,否
10924***,女,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,,545,肄業,10801,敏實科技大學(五專),日間部_觀光管理科,否
10924***,男,夜應英109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制應用英語系,420,420,畢業,10906,臺中市_市立東勢高工,日間部_機械科,否
10924***,男,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,,428,畢業,10906,臺中市_私立明道高中,日間部_資訊科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,,557,畢業,10706,南投縣_私立同德家商,日間部_時尚造型科,否
10924***,男,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,,404,畢業,10906,臺中市_私立大明高中,日間部_餐飲管理科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,507,507,畢業,10906,臺中市_私立明台高中,日間部_餐飲管理科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,429,429,肄業,10807,弘光科技大學(五專),日間部_護理科,否
10924***,男,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,420,420,畢業,10806,臺中市_財團法人光華高工,日間部_模具科,否
10924***,男,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,406,406,畢業,10906,臺中市_私立明德高中,日間部_餐飲管理科,否
10924***,女,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,427,427,畢業,10906,臺中市_私立慈明高中,日間部_觀光事業科,否
10924***,男,夜旅展109忠,109,8,一般生,獨招,內含,夜間部,進修部大學部四年制,進修部大學部四年制旅館與會展管理系,,433,畢業,10406,臺中市_市立臺中高工,日間部_汽車科,否
